N∞ OperaciÛn~Estado Contrato~Estado Pago~Cliente Nombre~Cliente RUT~Cliente Actividad~Cliente Tipo~Cliente Region~Cliente Comuna~Cliente Ciudad~Cliente Direccion~Cliente Telefono~Cliente Celular~Cliente Email~Vehiculo Estado~Vehiculo AÒo~Vehiculo Marca~Vehiculo Serie~Vehiculo Tipo~Vehiculo Modelo~Pie~Saldo Precio~Gastos Operacionales~Accesorios~Desgravamen~CesantÌa~PÈrdida Total~Impuesto~Desfase~Saldo Capital~Tipo Pago~Producto~VFMG~Fecha VFMG~Fecha Cierre~Tasa~Rentas~Cuota 1~Fecha Primera Cuota~Total Intereses~Total Cuotas~Tipo Contrato~Distribuidor~Ejecutivo Cobranza~Nro Cuota~Fecha Vto Cuota~Fecha Pago Cuota~Estado Cuota~Mora Cierre~Saldo Inicial~Intereses~Amortizacion~Cuota 2~Saldo Final~Pago Total~Total Saldos~Saldo Insoluto~Usuario RecaudaciÛn~Ejecutivo~Forma de Pago Id~Forma de Pago~CrÈdito Cartera Antigua~Estado CrÈdito
180288918~VIGENTE~MOROSO~ANDRES DANIEL REINSTEIN ALVAREZ~7006883-4~OTRA~Independiente~01 TARAPACA~IQUIQUE~IQUIQUE~las amapolas 1234~055 123456789~987654321~globalpruebatest@gmail.com~USADO~2018~BMW~X6~TODO TERRENO~X6 XDRIVE35I~15000000~27500000~275000~0~0~0~0~224832~104156~28103988~PAC~INTELIGENTE~17000017~10/03/2022~05/01/2019~1.25~37~602075~10/02/2019~10570729~38418542~AUTOMOTRIZ~WILLIAMSON BALFOUR MOTORS~aaguayo~1~10/02/2019~        ~IMPAGA~18~28103988~351300~250775~602075~27853213~602075~602075~28103988~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~3~10/05/2019~        ~POR VENCER~0~2343111~55766~210297~266063~2132814~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~4~10/06/2019~        ~POR VENCER~0~2132814~50761~215302~266063~1917512~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~5~10/07/2019~        ~POR VENCER~0~1917512~45637~220426~266063~1697086~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~6~10/08/2019~        ~POR VENCER~0~1697086~40391~225672~266063~1471414~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~7~10/09/2019~        ~POR VENCER~0~1471414~35020~231043~266063~1240371~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~8~10/10/2019~        ~POR VENCER~0~1240371~29521~236542~266063~1003829~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~9~10/11/2019~        ~POR VENCER~0~1003829~23891~242172~266063~761657~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~10~10/12/2019~        ~POR VENCER~0~761657~18127~247936~266063~513721~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~11~10/01/2020~        ~POR VENCER~0~513721~12227~253836~266063~259885~266063~266063~2749152~ ~ ~0~ ~NO~Retenido
190289327~VIGENTE~AL DÌA~SMI ELECTRIC LAFFERTI SOLIS LIMITADA~76854852-8~ ~Empresa~08 BIO BIO~SAN PEDRO DE LA PAZ~CONCEPCION~PASAJE LOS COLIGUES 435~          0~990516401~globalpruebatest@gmail.com~NUEVO~2019~KENBO~CARGO VAN~FURGON~CARGO VAN 1.0  BASICO 206C~2000000~2153100~275000~199990~21301~0~0~21993~77768~2749152~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~12~266063~10/03/2019~443611~3192763~AUTOMOTRIZ~ANTONIO CASTILLO S.A.~aaguayo~12~10/02/2020~        ~POR VENCER~0~259885~6185~259885~266070~0~266070~266070~2749152~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~1~05/03/2019~        ~POR VENCER~0~5163609~122894~92257~215151~5071352~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~2~05/04/2019~        ~POR VENCER~0~5071352~120698~94453~215151~4976899~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~3~05/05/2019~        ~POR VENCER~0~4976899~118450~96701~215151~4880198~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~4~05/06/2019~        ~POR VENCER~0~4880198~116149~99002~215151~4781196~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~5~05/07/2019~        ~POR VENCER~0~4781196~113792~101359~215151~4679837~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~6~05/08/2019~        ~POR VENCER~0~4679837~111380~103771~215151~4576066~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~7~05/09/2019~        ~POR VENCER~0~4576066~108910~106241~215151~4469825~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~8~05/10/2019~        ~POR VENCER~0~4469825~106382~108769~215151~4361056~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~9~05/11/2019~        ~POR VENCER~0~4361056~103793~111358~215151~4249698~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~10~05/12/2019~        ~POR VENCER~0~4249698~101143~114008~215151~4135690~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~11~05/01/2020~        ~POR VENCER~0~4135690~98429~116722~215151~4018968~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~12~05/02/2020~        ~POR VENCER~0~4018968~95651~119500~215151~3899468~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~13~05/03/2020~        ~POR VENCER~0~3899468~92807~122344~215151~3777124~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~14~05/04/2020~        ~POR VENCER~0~3777124~89896~125255~215151~3651869~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~15~05/05/2020~        ~POR VENCER~0~3651869~86914~128237~215151~3523632~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~16~05/06/2020~        ~POR VENCER~0~3523632~83862~131289~215151~3392343~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~17~05/07/2020~        ~POR VENCER~0~3392343~80738~134413~215151~3257930~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~18~05/08/2020~        ~POR VENCER~0~3257930~77539~137612~215151~3120318~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~19~05/09/2020~        ~POR VENCER~0~3120318~74264~140887~215151~2979431~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~20~05/10/2020~        ~POR VENCER~0~2979431~70910~144241~215151~2835190~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~21~05/11/2020~        ~POR VENCER~0~2835190~67478~147673~215151~2687517~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~22~05/12/2020~        ~POR VENCER~0~2687517~63963~151188~215151~2536329~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~23~05/01/2021~        ~POR VENCER~0~2536329~60365~154786~215151~2381543~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~24~05/02/2021~        ~POR VENCER~0~2381543~56681~158470~215151~2223073~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~25~05/03/2021~        ~POR VENCER~0~2223073~52909~162242~215151~2060831~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
190289341~VIGENTE~AL DÌA~COMERCIALIZADORA SANTA GEMMA LIMITADA~76619248-3~ ~Empresa~08 BIO BIO~LOS ANGELES~LOS ANGELES~AVDA. ORIENTE 1231, LOCAL 2~          0~962278983~globalpruebatest@gmail.com~USADO~2014~PEUGEOT~PARTNER~FURGON~PARTNER 75 HP HDI MEC DA PL AA~1100000~4400000~275000~199990~120491~0~0~41309~126819~5163609~PAC~CONVENCIONAL~0~        ~05/01/2019~2.38~36~215151~05/03/2019~2581805~7745414~AUTOMOTRIZ~SALINAS Y FABRES S.A.~aaguayo~26~05/04/2021~        ~POR VENCER~0~2060831~49048~166103~215151~1894728~215151~215151~5163609~ ~ ~0~ ~NO~Retenido
